Timestamp,Platform,Product,User,Category,Rating,Review,Sentiment,SentimentScore,Summary,Keywords
2025-05-09 07:40:53.747832,Amazon India,T-Shirt,user_4,Footwear,2,Awesome color and trendy design.,Positive,0.6249,Awesome color and trendy design.,"Awesome, design, color, trendy"
2025-05-22 11:40:53.747832,AJIO,T-Shirt,user_412,Kidswear,1,Good stitching overall.,Positive,0.4404,Good stitching overall.,"Good, stitching"
2025-05-03 17:40:53.747832,AJIO,Hat,user_59,Kidswear,1,Good for casual wear.,Positive,0.5719,Good for casual wear.,"Good, wear, casual"
2025-05-20 06:40:53.747832,Flipkart,Hat,user_458,Women's Ethnic,1,Matches product description perfectly.,Positive,0.6369,Matches product description perfectly.,"Matches, perfectly, product, description"
2025-05-18 04:40:53.747832,Flipkart,Sunglasses,user_392,Kidswear,1,"Fit was perfect, really impressed!",Positive,0.8716,"Fit was perfect, really impressed!","Fit, perfect, impressed"
2025-04-28 12:40:53.747832,AJIO,Handbag,user_81,Women's Ethnic,1,Value for price is questionable.,Positive,0.0516,Value for price is questionable.,"questionable, price"
2025-05-01 12:40:53.747832,Flipkart,Hat,user_51,Women's Ethnic,3,Washed it once and it shrank.,Neutral,0.0,Washed it once and it shrank.,"Washed, shrank"
2025-05-13 15:40:53.747832,Amazon India,Sneakers,user_200,Accessories,2,Box was torn on arrival.,Negative,-0.25,Box was torn on arrival.,"Box, arrival, torn"
2025-05-27 18:40:53.747832,Myntra,Jeans,user_465,Kidswear,5,Tight around the arms.,Neutral,0.0,Tight around the arms.,"Tight, arms"
2025-05-03 14:40:53.747832,AJIO,Sneakers,user_332,Men's Casual,1,"Eco-friendly packaging, well done!",Positive,0.3382,"Eco-friendly packaging, well done!","Eco-friendly, packaging"
2025-05-09 21:40:53.747832,Amazon India,T-Shirt,user_59,Kidswear,3,Great for the price!,Positive,0.6588,Great for the price!,"Great, price"
2025-05-21 08:40:53.747832,Amazon India,Sunglasses,user_197,Kidswear,1,Feels rough on skin.,Neutral,0.0,Feels rough on skin.,"Feels, skin, rough"
2025-05-05 14:40:53.747832,Myntra,Handbag,user_209,Footwear,3,Came with missing buttons.,Negative,-0.296,Came with missing buttons.,"buttons, missing"
2025-04-29 05:40:53.747832,Myntra,Jacket,user_296,Footwear,5,Too expensive for what it offers.,Neutral,0.0,Too expensive for what it offers.,"offers, expensive"
2025-05-24 14:40:53.747832,Myntra,Watch,user_321,Women's Ethnic,5,"Came earlier than expected, good service.",Positive,0.4404,"Came earlier than expected, good service.","expected, good, service, earlier"
2025-05-24 12:40:53.747832,Amazon India,Sunglasses,user_299,Accessories,3,Quality better than expected.,Positive,0.4404,Quality better than expected.,"Quality, expected"
2025-05-23 12:40:53.747832,Myntra,Wallet,user_192,Footwear,3,Wrong item sent.,Negative,-0.4767,Wrong item sent.,"Wrong, item"
2025-05-03 13:40:53.747832,Myntra,Dress,user_293,Women's Ethnic,5,Tight around the arms.,Neutral,0.0,Tight around the arms.,"Tight, arms"
2025-05-24 08:40:53.747832,AJIO,Sunglasses,user_453,Men's Casual,4,"True to color, exactly as shown.",Positive,0.4215,"True to color, exactly as shown.","True, color, shown"
2025-05-10 10:40:53.747832,AJIO,Handbag,user_278,Kidswear,2,"Material feels cheap, not worth the price.",Negative,-0.1695,"Material feels cheap, not worth the price.","Material, cheap, price, feels, worth"
2025-05-10 10:40:53.747832,Flipkart,Watch,user_500,Footwear,3,"Battery backup is amazing, highly recommend.",Positive,0.7645,"Battery backup is amazing, highly recommend.","Battery, amazing, highly, recommend, backup"
2025-05-22 14:40:53.747832,Flipkart,T-Shirt,user_194,Accessories,4,Value for price is questionable.,Positive,0.0516,Value for price is questionable.,"questionable, price"
2025-04-28 14:40:53.747832,Myntra,Watch,user_76,Accessories,2,"Battery backup is amazing, highly recommend.",Positive,0.7645,"Battery backup is amazing, highly recommend.","Battery, amazing, highly, recommend, backup"
2025-05-16 08:40:53.747832,Amazon India,Jeans,user_172,Footwear,5,Stitching came off after a week.,Neutral,0.0,Stitching came off after a week.,"Stitching, week"
2025-04-28 01:40:53.747832,Flipkart,Wallet,user_14,Accessories,2,Good customer support!,Positive,0.7088,Good customer support!,"Good, support, customer"
2025-05-01 13:40:53.747832,AJIO,Sneakers,user_392,Kidswear,5,Size is too inconsistent.,Neutral,0.0,Size is too inconsistent.,"Size, inconsistent"
2025-04-30 02:40:53.747832,Myntra,Hat,user_253,Women's Ethnic,5,Love the design and fabric combo.,Positive,0.6369,Love the design and fabric combo.,"Love, combo, design, fabric"
2025-05-09 02:40:53.747832,Flipkart,Hat,user_280,Accessories,4,"Excellent fabric, breathable and light.",Positive,0.5719,"Excellent fabric, breathable and light.","Excellent, fabric, breathable, light"
2025-05-01 15:40:53.747832,Amazon India,Handbag,user_56,Accessories,2,Pattern is modern and attractive.,Positive,0.4404,Pattern is modern and attractive.,"Pattern, attractive, modern"
2025-05-03 06:40:53.747832,Flipkart,Wallet,user_200,Women's Ethnic,1,Order was cancelled without notice.,Negative,-0.25,Order was cancelled without notice.,"Order, notice, cancelled"
2025-05-14 08:40:53.747832,Myntra,Handbag,user_189,Accessories,1,"True to color, exactly as shown.",Positive,0.4215,"True to color, exactly as shown.","True, color, shown"
2025-05-16 02:40:53.747832,Flipkart,Jacket,user_482,Women's Ethnic,5,Shiny finish looks cheap.,Neutral,0.0,Shiny finish looks cheap.,"Shiny, cheap, finish"
2025-05-15 19:40:53.747832,AJIO,Hat,user_315,Women's Ethnic,1,Tight around the arms.,Neutral,0.0,Tight around the arms.,"Tight, arms"
2025-05-02 07:40:53.747832,Amazon India,Jeans,user_49,Accessories,4,Refund was processed quickly.,Neutral,0.0,Refund was processed quickly.,"Refund, quickly, processed"
2025-05-19 20:40:53.747832,Amazon India,Wallet,user_419,Kidswear,5,"Terrible stitching, fell apart quickly.",Negative,-0.4767,"Terrible stitching, fell apart quickly.","Terrible, stitching, fell, quickly"
2025-05-21 07:40:53.747832,AJIO,Jeans,user_67,Women's Ethnic,1,Size is too inconsistent.,Neutral,0.0,Size is too inconsistent.,"Size, inconsistent"
2025-04-28 13:40:53.747832,Flipkart,Sunglasses,user_56,Women's Ethnic,3,Too baggy and loose.,Negative,-0.3182,Too baggy and loose.,"loose, baggy"
2025-05-05 19:40:53.747832,AJIO,Wallet,user_391,Women's Ethnic,2,"Delivery fast, but box was open.",Neutral,0.0,"Delivery fast, but box was open.","Delivery, fast, open, box"
2025-05-24 18:40:53.747832,AJIO,Hat,user_8,Women's Ethnic,4,Low-quality zip broke in a day.,Negative,-0.4215,Low-quality zip broke in a day.,"Low-quality, day, zip, broke"
2025-05-22 22:40:53.747832,AJIO,Wallet,user_98,Accessories,3,Comfortable material but terrible zip.,Negative,-0.4588,Comfortable material but terrible zip.,"Comfortable, zip, material, terrible"
2025-05-13 00:40:53.747832,Myntra,Handbag,user_13,Men's Casual,4,Damaged piece sent twice.,Negative,-0.4404,Damaged piece sent twice.,"Damaged, piece"
2025-05-13 15:40:53.747832,Amazon India,Handbag,user_6,Footwear,1,Creased heavily after unpacking.,Neutral,0.0,Creased heavily after unpacking.,"Creased, unpacking, heavily"
2025-05-19 19:40:53.747832,AJIO,T-Shirt,user_179,Footwear,3,Horrible experience with delivery.,Negative,-0.5423,Horrible experience with delivery.,"Horrible, delivery, experience"
2025-05-21 03:40:53.747832,Flipkart,T-Shirt,user_446,Footwear,5,Absolutely love the packaging!,Positive,0.6989,Absolutely love the packaging!,"Absolutely, packaging, love"
2025-05-18 22:40:53.747832,Myntra,Jacket,user_194,Kidswear,2,Strange chemical odor on arrival.,Negative,-0.2023,Strange chemical odor on arrival.,"Strange, arrival, chemical, odor"
2025-05-22 18:40:53.747832,Flipkart,Hat,user_72,Kidswear,1,Creased heavily after unpacking.,Neutral,0.0,Creased heavily after unpacking.,"Creased, unpacking, heavily"
2025-05-12 05:40:53.747832,AJIO,Dress,user_32,Footwear,1,Zip doesn't work properly.,Neutral,0.0,Zip doesn't work properly.,"Zip, properly, work"
2025-05-23 11:40:53.747832,Myntra,Dress,user_245,Kidswear,4,"Size runs small, had to return.",Neutral,0.0,"Size runs small, had to return.","Size, small, return, runs"
2025-05-13 10:40:53.747832,Myntra,T-Shirt,user_380,Women's Ethnic,2,Prints started fading instantly.,Neutral,0.0,Prints started fading instantly.,"Prints, instantly, started, fading"
2025-05-14 13:40:53.747832,Amazon India,Jacket,user_150,Kidswear,3,Color was completely different from the picture.,Neutral,0.0,Color was completely different from the picture.,"Color, picture, completely"
2025-05-11 09:40:53.747832,Amazon India,Wallet,user_40,Men's Casual,4,Fabric tore within two wears.,Neutral,0.0,Fabric tore within two wears.,"Fabric, wears, tore"
2025-05-13 13:40:53.747832,Myntra,Wallet,user_247,Accessories,4,Delivery was late and packaging was damaged.,Negative,-0.4404,Delivery was late and packaging was damaged.,"Delivery, damaged, late, packaging"
2025-05-18 02:40:53.747832,Amazon India,Sunglasses,user_105,Men's Casual,5,Good for casual wear.,Positive,0.5719,Good for casual wear.,"Good, wear, casual"
2025-05-02 19:40:53.747832,Flipkart,Jeans,user_45,Men's Casual,4,Amazing fit and comfortable all day.,Positive,0.8625,Amazing fit and comfortable all day.,"Amazing, day, fit, comfortable"
2025-05-06 12:40:53.747832,Amazon India,Dress,user_344,Men's Casual,2,"Stylish design, got compliments.",Positive,0.4019,"Stylish design, got compliments.","Stylish, design, compliments"
2025-05-08 14:40:53.747832,AJIO,Dress,user_277,Women's Ethnic,4,Delivery guy was rude.,Negative,-0.4588,Delivery guy was rude.,"Delivery, rude, guy"
2025-05-14 00:40:53.747832,AJIO,Jeans,user_373,Kidswear,3,"Delivery fast, but box was open.",Neutral,0.0,"Delivery fast, but box was open.","Delivery, fast, open, box"
2025-05-11 03:40:53.747832,Amazon India,Wallet,user_170,Accessories,1,Packaging was neat and elegant.,Positive,0.7269,Packaging was neat and elegant.,"Packaging, elegant, neat"
2025-05-14 06:40:53.747832,AJIO,Hat,user_474,Kidswear,2,Shiny finish looks cheap.,Neutral,0.0,Shiny finish looks cheap.,"Shiny, cheap, finish"
2025-05-02 17:40:53.747832,Amazon India,Wallet,user_298,Women's Ethnic,3,Size chart was misleading.,Negative,-0.4019,Size chart was misleading.,"Size, misleading, chart"
2025-05-17 00:40:53.747832,Myntra,Jeans,user_16,Men's Casual,1,Material feels premium and soft.,Neutral,0.0,Material feels premium and soft.,"Material, soft, feels, premium"
2025-05-15 20:40:53.747832,AJIO,Handbag,user_432,Accessories,4,Came with missing buttons.,Negative,-0.296,Came with missing buttons.,"buttons, missing"
2025-05-20 14:40:53.747832,Amazon India,Jeans,user_339,Kidswear,5,Packaging was neat and elegant.,Positive,0.7269,Packaging was neat and elegant.,"Packaging, elegant, neat"
2025-05-20 16:40:53.747832,Flipkart,Dress,user_123,Kidswear,3,"Really fast delivery, thanks!",Positive,0.5355,"Really fast delivery, thanks!","delivery, fast"
2025-04-29 19:40:53.747832,Amazon India,Dress,user_296,Men's Casual,4,Came with missing buttons.,Negative,-0.296,Came with missing buttons.,"buttons, missing"
2025-05-13 13:40:53.747832,Flipkart,Handbag,user_336,Women's Ethnic,1,Too expensive for what it offers.,Neutral,0.0,Too expensive for what it offers.,"offers, expensive"
2025-05-01 10:40:53.747832,Myntra,Jeans,user_162,Footwear,5,Too expensive for what it offers.,Neutral,0.0,Too expensive for what it offers.,"offers, expensive"
2025-05-15 09:40:53.747832,AJIO,Dress,user_162,Footwear,1,"Size runs small, had to return.",Neutral,0.0,"Size runs small, had to return.","Size, small, return, runs"
2025-05-06 20:40:53.747832,Amazon India,Jeans,user_426,Men's Casual,3,Material has a weird smell.,Negative,-0.1779,Material has a weird smell.,"Material, smell, weird"
2025-05-22 19:40:53.747832,Amazon India,Jacket,user_327,Women's Ethnic,4,Color is vibrant and beautiful.,Positive,0.8074,Color is vibrant and beautiful.,"Color, beautiful, vibrant"
2025-05-03 02:40:53.747832,Myntra,Dress,user_301,Men's Casual,2,Came with missing buttons.,Negative,-0.296,Came with missing buttons.,"buttons, missing"
2025-05-23 18:40:53.747832,Amazon India,Dress,user_127,Accessories,2,Fabric tore within two wears.,Neutral,0.0,Fabric tore within two wears.,"Fabric, wears, tore"
2025-05-27 01:40:53.747832,AJIO,Jacket,user_23,Men's Casual,3,"Wrong size sent, very disappointed.",Negative,-0.7574,"Wrong size sent, very disappointed.","Wrong, disappointed, size"
2025-05-23 00:40:53.747832,Amazon India,Sunglasses,user_338,Accessories,2,Looks better than expected.,Positive,0.4404,Looks better than expected.,expected
2025-05-23 01:40:53.747832,Myntra,Watch,user_389,Accessories,5,Quality better than expected.,Positive,0.4404,Quality better than expected.,"Quality, expected"
2025-05-11 20:40:53.747832,AJIO,Jeans,user_6,Accessories,5,"Material feels nice, not itchy.",Positive,0.5594,"Material feels nice, not itchy.","Material, nice, itchy, feels"
2025-05-03 00:40:53.747832,AJIO,Hat,user_152,Kidswear,1,Pattern is modern and attractive.,Positive,0.4404,Pattern is modern and attractive.,"Pattern, attractive, modern"
2025-05-15 00:40:53.747832,Amazon India,Handbag,user_491,Accessories,3,"True to color, exactly as shown.",Positive,0.4215,"True to color, exactly as shown.","True, color, shown"
2025-05-25 19:40:53.747832,AJIO,Watch,user_176,Men's Casual,1,Quality better than expected.,Positive,0.4404,Quality better than expected.,"Quality, expected"
2025-05-10 23:40:53.747832,Myntra,Wallet,user_165,Kidswear,2,"True to color, exactly as shown.",Positive,0.4215,"True to color, exactly as shown.","True, color, shown"
2025-05-06 12:40:53.747832,AJIO,Sneakers,user_290,Women's Ethnic,2,Lightweight and easy to carry.,Positive,0.4404,Lightweight and easy to carry.,"Lightweight, carry, easy"
2025-05-19 08:40:53.747832,Myntra,Dress,user_117,Kidswear,4,Pattern is modern and attractive.,Positive,0.4404,Pattern is modern and attractive.,"Pattern, attractive, modern"
2025-05-22 20:40:53.747832,Amazon India,Wallet,user_464,Women's Ethnic,3,Lightweight and easy to carry.,Positive,0.4404,Lightweight and easy to carry.,"Lightweight, carry, easy"
2025-05-15 15:40:53.747832,Flipkart,Sneakers,user_147,Accessories,2,Looks better than expected.,Positive,0.4404,Looks better than expected.,expected
2025-05-21 16:40:53.747832,AJIO,Hat,user_267,Women's Ethnic,1,Looks better than expected.,Positive,0.4404,Looks better than expected.,expected
2025-05-05 08:40:53.747832,Amazon India,Sneakers,user_307,Women's Ethnic,1,Size is too inconsistent.,Neutral,0.0,Size is too inconsistent.,"Size, inconsistent"
2025-04-28 07:40:53.747832,Flipkart,Wallet,user_237,Kidswear,4,"Nice texture, feels smooth on skin.",Positive,0.4215,"Nice texture, feels smooth on skin.","Nice, texture, feels, skin, smooth"
2025-05-12 04:40:53.747832,AJIO,Hat,user_374,Women's Ethnic,2,Awesome color and trendy design.,Positive,0.6249,Awesome color and trendy design.,"Awesome, design, color, trendy"
2025-05-12 06:40:53.747832,Myntra,Watch,user_266,Women's Ethnic,1,Zip doesn't work properly.,Neutral,0.0,Zip doesn't work properly.,"Zip, properly, work"
2025-05-11 14:40:53.747832,Amazon India,Sneakers,user_414,Men's Casual,5,Item is overpriced for the quality.,Neutral,0.0,Item is overpriced for the quality.,"Item, quality, overpriced"
2025-05-03 03:40:53.747832,Flipkart,Dress,user_144,Footwear,5,Customer service didn’t respond.,Neutral,0.0,Customer service didn’t respond.,"Customer, respond, service, n’t"
2025-05-16 13:40:53.747832,Flipkart,Watch,user_70,Accessories,1,"Eco-friendly packaging, well done!",Positive,0.3382,"Eco-friendly packaging, well done!","Eco-friendly, packaging"
2025-05-07 18:40:53.747832,Myntra,Handbag,user_127,Accessories,2,Excellent stitching and perfect size.,Positive,0.8126,Excellent stitching and perfect size.,"Excellent, size, stitching, perfect"
2025-05-14 15:40:53.747832,AJIO,Dress,user_104,Accessories,2,Wrong item sent.,Negative,-0.4767,Wrong item sent.,"Wrong, item"
2025-05-24 01:40:53.747832,Amazon India,Sneakers,user_275,Women's Ethnic,1,Great texture and build.,Positive,0.6249,Great texture and build.,"Great, build, texture"
2025-05-12 04:40:53.747832,AJIO,Jacket,user_196,Women's Ethnic,2,"Loved the fabric quality, will buy again!",Positive,0.636,"Loved the fabric quality, will buy again!","Loved, quality, fabric, buy"
2025-05-10 01:40:53.747832,AJIO,Handbag,user_289,Accessories,2,Customer service didn’t respond.,Neutral,0.0,Customer service didn’t respond.,"Customer, respond, service, n’t"
2025-05-03 13:40:53.747832,Amazon India,Wallet,user_6,Women's Ethnic,2,"Loved the fabric quality, will buy again!",Positive,0.636,"Loved the fabric quality, will buy again!","Loved, quality, fabric, buy"
2025-05-17 21:40:53.747832,Myntra,Jacket,user_53,Footwear,5,Wrong item sent.,Negative,-0.4767,Wrong item sent.,"Wrong, item"
2025-05-19 12:40:53.747832,Flipkart,Sneakers,user_168,Kidswear,1,Customer service didn’t respond.,Neutral,0.0,Customer service didn’t respond.,"Customer, respond, service, n’t"
2025-04-29 09:40:53.747832,Flipkart,Sunglasses,user_177,Women's Ethnic,2,Too tight around the shoulders.,Neutral,0.0,Too tight around the shoulders.,"shoulders, tight"
2025-05-25 01:40:53.747832,AJIO,T-Shirt,user_197,Men's Casual,1,Item is overpriced for the quality.,Neutral,0.0,Item is overpriced for the quality.,"Item, quality, overpriced"
